split,stage,scene,classes_present
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_262\262_1\0003465-000116166456,chair|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_262\262_1\0003643-000122132304,door|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_262\262_1\0003798-000127327284,chair|curtain|mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_397\397_1\0000107-000003569895,chair|table|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_bar\bar_1\0001900-000063678715,chair|table|mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_bar\bar_1\0002091-000070080271,table|shelf|box|counter|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_bar\bar_1\0003653-000122432263,cabinet|desk|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_bar\bar_1\0004363-000146228623,cabinet|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_bar\bar_1\0008585-000287766691,chair|table|sofa|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_bikeroom\bikeroom_1\0002041-000068372640,table|door|shelf|box|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0000006-000000167580,chair|cabinet|shelf|desk|box|book|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0000323-000010792152,chair|table|window|cabinet|shelf|box|book|paper|monitor|bottle|keyboard|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0000501-000016758000,chair|table|paper|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0001071-000035862120,chair|table|window|desk|box|book|paper|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0001432-000047961396,cabinet|paper|sofa|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0002140-000071690724,chair|table|box|picture|book|paper|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d428\bs4j179mmv\0002340-000078393924,chair|table|shelf|box|book|paper|monitor|bottle|keyboard|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d446\d446_1\0000264-000008814708,counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d446\d446_1\0000681-000022790880,mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d446\d446_1\0001414-000047358108,door|shelf|mirror|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d460\d460-1\0000008-000000234612,chair|table|paper|monitor|keyboard|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d460\d460-1\0000684-000022891428,table|shelf|desk|box|book|monitor|keyboard|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d460\d460-1\0001489-000049871808,chair|window|cabinet|shelf|desk|box|book|monitor|curtain|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d460\d460-1\0001894-000063445788,window|desk|book|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d460\d460-1\0002387-000079969176,desk|picture|monitor|bottle|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d463\d463_1\0000964-000032291752,door|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d463\d463_1\0002241-000075125200,table|cabinet|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d463\d463_1\0008069-000270456448,chair|table|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0000396-000013238820,chair|table|window|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0001982-000066395196,chair|cabinet|desk|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0002334-000078192828,table|window|box|paper|monitor|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0002570-000086102604,chair|window|shelf|box|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0002755-000092303064,table|shelf|book|sofa|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0003072-000102927636,table|book|paper|monitor|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d466\d466-1\0003655-000122467464,chair|table|door|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d475a\d475a-1\0000006-000000167580,chair|desk|paper|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d475a\d475a-1\0001078-000036096732,chair|table|window|box|paper|monitor|bottle|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d475a\d475a-1\0001623-000054362952,chair|table|window|box|paper|bag|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d475a\d475a-1\0002426-000081276300,chair|table|paper|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d530\d530_scan_oldest\0000049-000103632004,chair|desk|book|paper|sofa|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d530\d530_scan_oldest\0000075-000112140999,chair|table|window|door|box|paper|sofa|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d530\d530_scan_oldest\0000215-000153727997,table|shelf|box|book|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d530\d530_scan_oldest\0000331-000198042007,shelf|desk|picture|book|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d6_lounge\d6_lounge_1\0006227-000208704132,window|cabinet|shelf|mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d6_lounge\d6_lounge_1\0006416-000215038656,box|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d6_lounge\d6_lounge_1\0006738-000225830808,window|door|paper|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_d6_lounge\d6_lounge_1\0007041-000235986156,counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g431\g431_1\0001502-000050312127,chair|table|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0000003-000000079122,chair|table|book|paper|bottle|bag|keyboard|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0000355-000011910270,table|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0000568-000019049178,chair|desk|box|book|paper|bottle|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0000804-000026958954,chair|table|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0001131-000037918686,chair|window|desk|box|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0002120-000071066010,window|cabinet|box|picture|book|paper|monitor|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0002549-000085444374,chair|table|paper|bag|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0002762-000092583282,chair|table|box|paper|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0002944-000098683194,chair|cabinet|desk|book|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g442\g442_1\0003108-000104179818,table|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g449\g449_1\0002389-000080036208,table|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g449\g449_1\0003469-000116233488,chair|cabinet|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g451\g451_1\0003348-000112201462,chair|desk|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g460\g460_1\0001424-000047796557,mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g460\g460_1\0001629-000054667337,mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g531\g531_1\0000504-000016858548,chair|table|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g5_lounge\g5_lounge_1\0000577-000019340858,chair|window|paper|curtain|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g631\g631_1\0000637-000021339481,chair|table|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g660\g660_1\0000434-000014580082,chair|mirror|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g660\g660_1\0000653-000021920086,mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g660\g660_1\0001219-000040890142,door|mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g725\g725_1\0003748-000125620567,chair|table|window|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g7_lounge\g7_lounge_1\0004634-000155279628,chair|table|window|paper|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g7_lounge\g7_lounge_1\0005210-000174584844,chair|table|window|paper|sofa|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g7_lounge\g7_lounge_1\0006720-000225194004,chair|table|window|paper|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g825\g825_1\0000623-000020846952,chair|door|desk|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g882\g882_1\0000659-000022352311,chair|table|window|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g882\g882_1\0002134-000071788411,table|sofa|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g882\g882_1\0002366-000079564123,chair|table|window|sofa|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g882\g882_1\0002667-000089652439,table|window|box|sofa|keyboard|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g882\g882_1\0003980-000133658947,chair|window|door|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g882\g882_1\0004185-000140529727,chair|door|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g9_lounge\g9_lounge_1\0002807-000094045896,chair|table|lamp|sofa|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g9_lounge\g9_lounge_1\0003123-000104670468,chair|table|door|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_g9_lounge\g9_lounge_1\0005455-000182896812,counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0000667-000022321656,table|box|sofa|pillow|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0000975-000032644584,chair|desk|paper|pillow|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0001239-000041492808,chair|window|door|picture|lamp|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0001754-000058753548,chair|table|window|box|mirror
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0001933-000064752912,chair|table|window|desk|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0002081-000069713280,chair|table|window|door|cabinet|shelf|box|paper|monitor|bottle|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0002586-000086638860,chair|door|desk|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0002719-000091096488,chair|desk|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0002872-000096224436,chair|table|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0003477-000116501616,chair|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d429\d4_lounge_1\0003937-000131918976,chair|table|door|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d4_bill\d4_lounge_vision_1\0006116-000205117920,paper|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d4_bill\d4_lounge_vision_1\0006169-000206894268,bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_lounge_d4_bill\d4_lounge_vision_1\0007318-000245404152,cabinet|paper|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_pingpong\pingpong_1\0000837-000028019376,lamp|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_pingpong\pingpong_1\0002565-000085935024,chair|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_32_pool\pool_1\0000363-000012142567,window|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_34_302\classroom_34302_oct_30_2012_scan1_erika\0000445-000018674310,light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_34_302\classroom_34302_oct_30_2012_scan1_erika\0001323-000055173234,chair|table|window|door|desk|box|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_144\classroom_36144_nov_2_2012_scan1_erika\0000003-000000100548,chair|table|door|desk|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_144\classroom_36144_nov_2_2012_scan1_erika\0000566-000023126040,chair|table|door|picture|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_144\classroom_36144_nov_2_2012_scan1_erika\0000813-000033180840,door|desk|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab\tian_lab_1\0001765-000059142000,shelf|box|book|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab\tian_lab_1\0002996-000100400196,window|shelf|box|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab\tian_lab_1\0003688-000123593268,chair|table|cabinet|box|cup
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab\tian_lab_1\0005233-000175409004,chair|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab\tian_lab_1\0008201-000274884492,door|box|paper|bag
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab2\tian_lab_a\0000006-000000167580,door|box|paper|counter
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab2\tian_lab_a\0000318-000010624572,box|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab2\tian_lab_a\0001149-000038476368,box|paper|monitor|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab2\tian_lab_a\0001309-000043838928,chair|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab2\tian_lab_a\0002991-000100212840,table|shelf|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_lab2\tian_lab_a\0003607-000120858696,table|door|box|curtain|bottle
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_36_ti_office\tian_office_1\0000252-000008412516,chair|table|book|paper|monitor|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_3_133\classroom_3133_nov_6_2012_scan1_erika\0000007-000000301644,chair|table|desk|curtain|light
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_3_133\classroom_3133_nov_6_2012_scan1_erika\0000303-000012702564,chair|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_3_133\classroom_3133_nov_6_2012_scan1_erika\0000414-000017495352,chair|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_3_133\classroom_3133_nov_6_2012_scan1_erika\0000556-000023997456,chair|desk|monitor|curtain|keyboard
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_3_133\classroom_3133_nov_6_2012_scan1_erika\0001142-000050005872,chair|desk|curtain
Surv-A,Stage 3 – Low-freq (kitchen/accessories),C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_3_133\classroom_3133_nov_6_2012_scan1_erika\0001567-000068942412,chair|door|light
